Timestamp,Expected,Actual,Difference,DifferencePercent,Status
06/17/2026 14:17:00,0.3522842674844895,0.353940470411056,0.0016562029,0.470133,FAIL
06/17/2026 14:18:00,0.3506840378526783,0.349755079076277,-0.0009289588,-0.264899,FAIL
06/17/2026 14:24:00,0.3404216951211191,0.341706059837844,0.0012843647,0.377286,FAIL
06/17/2026 14:27:00,0.3531847731749913,0.3514129589730246,-0.0017718142,-0.501668,FAIL
06/17/2026 14:28:00,0.351473183461021,0.3507046380239311,-0.0007685454,-0.218664,FAIL
06/17/2026 14:32:00,0.3541207111242603,0.3549475930005329,0.0008268819,0.233503,FAIL
06/17/2026 14:34:00,0.3385569262217409,0.339707980475382,0.0011510543,0.339988,FAIL
06/17/2026 14:36:00,0.3419117645697168,0.3446755897699965,0.0027638252,0.808345,FAIL
06/17/2026 14:40:00,0.339925956484593,0.3414972906059151,0.0015713341,0.462258,FAIL
06/17/2026 14:44:00,0.3343371103264491,0.3334661386122178,-0.0008709717,-0.260507,FAIL
06/17/2026 14:45:00,0.3284251961942257,0.3326814161504424,0.00425622,1.295948,FAIL
06/17/2026 14:46:00,0.3234884057924029,0.3218700625503788,-0.0016183432,-0.500279,FAIL
06/17/2026 14:47:00,0.3215128404426774,0.3199914401540272,-0.0015214003,-0.4732,FAIL
06/17/2026 14:48:00,0.3265663840418574,0.3318656408380445,0.0052992568,1.62272,FAIL
06/17/2026 14:54:00,0.3212960270218352,0.3204905423712575,-0.0008054847,-0.250699,FAIL
06/17/2026 14:56:00,0.3204647124365367,0.3186285688888888,-0.0018361435,-0.572963,FAIL
06/17/2026 14:57:00,0.3319064086679074,0.332807489973262,0.0009010813,0.271487,FAIL
06/17/2026 14:58:00,0.3306297015181518,0.3287779198423128,-0.0018517817,-0.560077,FAIL
06/17/2026 14:59:00,0.3221907233247423,0.32340067981251,0.0012099565,0.37554,FAIL
06/17/2026 15:00:00,0.3293667513192612,0.3269622067724521,-0.0024045445,-0.730051,FAIL
06/17/2026 15:01:00,0.3322739858360075,0.3303323609566852,-0.0019416249,-0.584345,FAIL
06/17/2026 15:03:00,0.3361869566852462,0.3370126802827965,0.0008257236,0.245614,FAIL
06/17/2026 15:07:00,0.3386594148198504,0.3378555437097321,-0.0008038711,-0.237369,FAIL
06/17/2026 15:08:00,0.3418506222548411,0.3442840862616851,0.002433464,0.71185,FAIL
06/17/2026 15:11:00,0.3573592857948935,0.3617515106206241,0.0043922248,1.229078,FAIL
06/17/2026 15:12:00,0.3508604025874661,0.3500892565781847,-0.000771146,-0.219787,FAIL
06/17/2026 15:15:00,0.3489840892929999,0.3506853223776223,0.0017012331,0.487482,FAIL
06/17/2026 15:16:00,0.347026342395504,0.3459863236892863,-0.0010400187,-0.299694,FAIL
06/17/2026 15:18:00,0.3581573663849541,0.3591022443890274,0.000944878,0.263816,FAIL
06/17/2026 15:30:00,0.353838761669024,0.3528838745146487,-0.0009548872,-0.269865,FAIL
06/17/2026 15:34:00,0.3493592335965341,0.3502975176758837,0.0009382841,0.268573,FAIL
06/17/2026 15:36:00,0.3489459287962509,0.3462212867084203,-0.0027246421,-0.780821,FAIL
06/17/2026 15:37:00,0.3519560169168957,0.3527949157052036,0.0008388988,0.238353,FAIL
06/17/2026 15:46:00,0.8137652648543058,0.6467205189014539,-0.167044746,-20.527387,FAIL
06/17/2026 15:48:00,0.2954272520874045,0.2947256684365781,-0.0007015837,-0.237481,FAIL
06/17/2026 15:49:00,0.3203909693267314,0.3190253215774287,-0.0013656477,-0.426244,FAIL
06/17/2026 15:52:00,0.3418839962978198,0.3411954084603528,-0.0006885878,-0.20141,FAIL
06/17/2026 15:53:00,12.828923153846157,9.169517529118137,-3.6594056247,-28.524652,FAIL
06/17/2026 15:55:00,0.3130434805194805,0.3267202109490248,0.0136767304,4.368956,FAIL
06/17/2026 15:57:00,0.4294225978831426,0.4189780795081341,-0.0104445184,-2.432224,FAIL
06/17/2026 15:59:00,0.5079691633713137,0.5111708025848961,0.0032016392,0.630282,FAIL
06/17/2026 16:00:00,0.468120585039077,0.4637325658641312,-0.0043880192,-0.937369,FAIL
06/17/2026 16:01:00,0.4394422149206902,0.4410364025363507,0.0015941876,0.362775,FAIL
06/17/2026 16:03:00,0.4108393572436695,0.4121799065010957,0.0013405493,0.326295,FAIL
06/17/2026 16:04:00,0.3999840127923246,0.3978487666176061,-0.0021352462,-0.533833,FAIL
06/17/2026 16:05:00,0.3853380562143847,0.3864228714911151,0.0010848153,0.281523,FAIL
06/17/2026 16:06:00,0.3718840169516728,0.3698215116988811,-0.0020625053,-0.55461,FAIL
06/17/2026 16:07:00,0.348406067327888,0.3493054295947749,0.0008993623,0.258136,FAIL
06/17/2026 16:09:00,0.372597237278684,0.3685281309876329,-0.0040691063,-1.092092,FAIL
06/17/2026 16:10:00,0.4485564254080909,0.4467489145291559,-0.0018075109,-0.402962,FAIL
06/17/2026 16:12:00,0.531103445545977,0.529549225748287,-0.0015542198,-0.29264,FAIL
06/17/2026 16:14:00,0.5526500307911619,0.5495072789790854,-0.0031427518,-0.568669,FAIL
06/17/2026 16:16:00,0.5631222054453686,0.5644195370518638,0.0012973316,0.230382,FAIL
06/17/2026 16:19:00,0.574057499112531,0.5753454882465734,0.0012879891,0.224366,FAIL
06/17/2026 16:22:00,0.5637625016670212,0.5624840602125147,-0.0012784415,-0.22677,FAIL
06/17/2026 16:49:00,0.5657781136000946,0.5638584785377359,-0.0019196351,-0.339291,FAIL
06/17/2026 16:52:00,0.5300279676286819,0.5281159447128286,-0.0019120229,-0.36074,FAIL
06/17/2026 16:55:00,0.5034494542622486,0.5056950211759139,0.0022455669,0.446036,FAIL
06/17/2026 16:59:00,0.4975333383689365,0.4985990381273275,0.0010656998,0.214197,FAIL
06/17/2026 17:04:00,0.4966203534165013,0.4950779531907371,-0.0015424002,-0.310579,FAIL
06/17/2026 17:07:00,0.4913070687235077,0.4901915304619116,-0.0011155383,-0.227055,FAIL
06/17/2026 17:10:00,0.4908567051290973,0.4922936926573426,0.0014369875,0.292751,FAIL
06/17/2026 17:11:00,0.4918572439468159,0.4936401946591708,0.0017829507,0.362494,FAIL
06/17/2026 17:12:00,0.4833266523855891,0.4846118090478242,0.0012851567,0.265898,FAIL
06/17/2026 17:25:00,0.4937990322580645,0.4921748189386056,-0.0016242133,-0.328922,FAIL
06/17/2026 17:29:00,0.4811686977391304,0.4834321592256714,0.0022634615,0.470409,FAIL
06/17/2026 17:31:00,0.4494149826662105,0.4467894313374723,-0.0026255513,-0.584215,FAIL
06/17/2026 17:36:00,0.4151440913431119,0.4116398575830195,-0.0035042338,-0.844101,FAIL
06/17/2026 17:40:00,0.4098043149101728,0.4106365924652826,0.0008322776,0.203091,FAIL
06/17/2026 17:42:00,0.4195141242480333,0.4286381358330385,0.0091240116,2.1749,FAIL
06/17/2026 17:44:00,0.4189480953502876,0.4122759903879162,-0.006672105,-1.592585,FAIL
06/17/2026 17:45:00,0.4133976110728549,0.4148606811145511,0.00146307,0.353914,FAIL
06/17/2026 17:48:00,0.4053478925648022,0.4045342005769557,-0.000813692,-0.200739,FAIL
06/17/2026 17:54:00,0.4146844862506061,0.4167370959473501,0.0020526097,0.494981,FAIL
06/17/2026 17:59:00,0.4136360499620454,0.4145351789896706,0.000899129,0.217372,FAIL
06/17/2026 18:08:00,0.4129222649685933,0.4114353261665517,-0.0014869388,-0.360101,FAIL
06/17/2026 18:09:00,0.4116339538662811,0.4069351351535836,-0.0046988187,-1.141504,FAIL
06/17/2026 18:13:00,0.4194771703608398,0.4208365083791016,0.001359338,0.324055,FAIL
06/17/2026 18:14:00,0.4406871348046351,0.441789821019771,0.0011026862,0.25022,FAIL
06/17/2026 18:25:00,0.4812274420181587,0.4801119966597487,-0.0011154454,-0.231792,FAIL
06/17/2026 18:27:00,0.4784018675087526,0.4796679245935663,0.0012660571,0.264643,FAIL
06/17/2026 18:32:00,0.4842006223452092,0.4824793374655647,-0.0017212849,-0.35549,FAIL
06/17/2026 18:39:00,0.4879582834897462,0.489359311281337,0.0014010278,0.28712,FAIL
06/17/2026 18:55:00,0.4868900138632162,0.4878838752691158,0.0009938614,0.204124,FAIL
06/17/2026 19:04:00,0.408134892409016,0.4091199265929867,0.0009850342,0.24135,FAIL
06/17/2026 19:11:00,0.4261842501584374,0.4297129933754963,0.0035287432,0.827985,FAIL
06/17/2026 19:14:00,0.5167291475454857,0.517906085511191,0.001176938,0.227767,FAIL
06/17/2026 19:21:00,0.5474720785571142,0.5486255303299856,0.0011534518,0.210687,FAIL
06/17/2026 19:24:00,0.5578005939330665,0.5479493522766176,-0.0098512417,-1.766087,FAIL
06/17/2026 19:56:00,0.5584295188679246,0.5596708728705528,0.001241354,0.222294,FAIL
06/17/2026 20:01:00,0.5460230356555128,0.544339199787238,-0.0016838359,-0.308382,FAIL
06/17/2026 20:04:00,0.5526613136250347,0.5514331367502915,-0.0012281769,-0.22223,FAIL
06/17/2026 20:38:00,0.5572192133915576,0.0,-0.5572192134,-100.0,FAIL
06/17/2026 20:50:00,0.4991413017941623,0.5005703563146348,0.0014290545,0.286303,FAIL
06/17/2026 20:51:00,0.4121062838809698,0.3754756927413671,-0.0366305911,-8.888627,FAIL
06/17/2026 20:52:00,0.5090270011183895,0.4833499219565481,-0.0256770792,-5.044345,FAIL
06/17/2026 20:55:00,0.553466217620157,0.552327406779661,-0.0011388108,-0.20576,FAIL
06/17/2026 20:56:00,0.5098353795017344,0.4705145413271245,-0.0393208382,-7.712458,FAIL
06/17/2026 20:57:00,0.8686312794101935,0.8984000521346659,0.0297687727,3.42709,FAIL
